id;nome;rua;bairro ;cidade;cep;estado
18388;PRADO SACO DOS LIMOE;RUA JOAO MOTTA ESPEZIM, 1355;SACO DOS LIMOES;FLORIANOPOLIS;88045401;SC
15992;STOCK ATAC LJ31*;R. MATHILDE HOFFMANN, 121;CENTRO 2;BRUSQUE;88353120;SC
15993;STOCK ATAC LJ 30*;R. PREFEITO GERMANO SCHAEFER, 25;CENTRO;BRUSQUE;88350170;SC
14987;NOVA ITALIA 4 ESTAC*;JOAO DE ROCHI, 635;ESTACAO COCAL;MORRO DA FUMACA;88835000;SC
15023;NOVA ITALIA 1;POLIDORO BEZ BATTI, 350;NOVA ITALIA;URUSSANGA;88840000;SC
15024;NOVA ITALIA 2*;ROD GENESIO MAZON, 2421;DE VILLA;URUSSANGA;88840000;SC
15025;NOVA ITALIA 3 SANGA;RODOVIA: SC 443 KM 02, 1700;CENTRO;SANGAO;88717000;SC
15695;NOVA ITALIA 5 GRAVA*;ROD SC 370, SN;TERMAS;GRAVATAL;88735000;SC
15012;JOTA KA ILHOTINHA;R. GUILHERME JOAO BROVKWELD, 470;ILHOTINHA;ILHOTA;88320000;SC
15013;JOTA KA MARGEM ESQUE;R. PEDRO SIMON, 915;MARGEM ESQUERDA;GASPAR;89116520;SC
15014;SUP. JOTA K*;AV RICARDO PAULINO MAES, 99;CENTRO;ILHOTA;88320000;SC
15015;JOTA KA GASPARINHO;R. FREI SOLANO, 2560;GASPARINHO;GASPAR;89112070;SC
16568;JOTA KA LOJA 7 MISSO;R SEVERO SILVEIRA RAMOS, 1800;DAS MISSOES;ILHOTA;88320000;SC
15067;MERCADO UBER*;R. NILSON EDSON DOS SANTOS, 1275;SAO VICENTE;ITAJAI;88309401;SC
15096;SUP. UBER LOJA 2*;AV. NILO BITENCOURT, 865;SAO VICENTE;ITAJAI;88312400;SC
16128;ASTAGNETI ARARANGUA-;RUA GOVERNADOR JORGE LACERDA, 1396;ALTO FELIZ;ARARANGUA;88905032;SC
16133;P E G GAROPABA;PREFEITO JOAO ORESTES DE ARAUJO, 874;CENTRO;GAROPABA;88495000;SC
05908;SUP MERC FERREIRA*;RUA BAHIA, 3036;SALTO;BLUMENAU;89031002;SC
11163;MERCADO FERREIRA*;RUA JULIO MICHEL, 135;FORTALEZA;BLUMENAU;89055000;SC
15085;SUPER FERREIRA*;ROD BR 470, 5392;BADENFURT;BLUMENAU;89070200;SC
16496;SUPER FERREIRA;RUA PROGRESSO, 3990;PROGRESSO;BLUMENAU;89027004;SC
16595;SUPER FERREIRA*;RUA NILO ANASTACIO VIEIRA, 470;CENTRO;PENHA;88385000;SC
16596;SUPER FERREIRA*;RUA PHILIPP BAULER, 745;TEXTO SALTO;BLUMENAU;89074300;SC
17171;MALVASUL CENTRO;PREFEITO JOSE JUVENAL MAFRA, 1207;CENTRO;NAVEGANTES;88370332;SC
17172;MALVASUL MACHADOS;RUA ORLANDO FERREIRA, 636;MACHADOS;NAVEGANTES;88371320;SC
17173;MALVASUL SAO PAULO;RUA VEREADOR JOSE FREDERICO DE SOUZA, 59;SAO PAULO;NAVEGANTES;88371116;SC
17174;MALVASUL MEIA PRAIA*;AV PREFEITO JOSE JUVENAL MAFRA, 4305;MEIA PRAIA;NAVEGANTES;88372170;SC
17300;SUPERMERCADO MALVASU;RUA SAO JOSE, 68;SAO FRANCISCO DE ASSIS;CAMBORIU;88340688;SC
16716;NO PONTO LOJA 5;RUA JOAO IGNACIO TOMAS, 60;CENTRO;CHOPINZINHO;85560000;PR
16722;NO PONTO LOJA 16;RUA GENERAL OSORIO, 308;CENTRO;SAO JOAO;85570000;PR
16668;CRAVIL ATALANTA LJ17;RUA FILEMON ZIMMERMANN, SN, 0;CENTRO;ATALANTA;88410000;SC
16669;CRAVIL R DO SUL L60*;BR 470 KM 141 N 7000, 7000;CANTA GALO;RIO DO SUL;89163020;SC
16670;CRAVIL BEN.NOVO L42*;RUA CELSO RAMOS, 4730;CENTRO;BENEDITO NOVO;89124000;SC
16672;CRAVIL B RETIRO L41*;RUA ANITA GARIBALDI, 379;CENTRO;BOM RETIRO;88680000;SC
16674;CRAVIL B. TROM LJ25;RUA DUQUE DE CAXIAS, 184;CENTRO;BRACO DO TROMBUDO;89178000;SC
17262;CRAVIL SALETE;RUA DO SANTUARIO, 302;CENTRO;SALETE;89196000;SC
17263;CRAVIL PETROLANDIA;RUA PREFEITO FREDERICO PROBST, 112;CENTRO;PETROLANDIA;88430000;SC
17264;CRAVIL WITMARSUM;RUA 7 DE SETEMBRO, 2438;CENTRO;WITMARSUM;89157000;SC
17265;CRAVIL LONTRAS;TRAVESSA FRANCISCO A. DE CARVALHO, 74;CENTRO;LONTRAS;89182000;SC
17266;CRAVIL JOSE BOITEUX;AVENIDA 26 DE ABRIL, 219;CENTRO;JOSE BOITEUX;89145000;SC
17267;CRAVIL P. GETULIO;ESTRADA GERAL - KM 28, 0;SERRA DOS INDIOS;PRESIDENTE GETULIO;89150000;SC
17268;CRAVIL DONA EMMA;RUA PREFEITO SIDO SCHOEDER, 130;CENTRO;DONA EMMA;89155000;SC
17269;CRAVIL RIO DO OESTE;RUA 7 DE SETEMBRO, 771;CENTRO;RIO DO OESTE;89180000;SC
17270;CRAVIL AGRONOMICA;RUA XV DE NOVEMBRO, 612;CENTRO;AGRONOMICA;89188000;SC
17271;CRAVIL RIO DO CAMPO;RUA 29 DE DEZEMBRO, 908;CENTRO;RIO DO CAMPO;89198000;SC
17272;CRAVIL P. GETULIO;RUA HENRIQUE FUERBRINGER, 609;CENTRO;PRESIDENTE GETULIO;89150000;SC
17276;CRAVIL OTACILIO C.;AV OLINKRAFT, 2471;CENTRO;OTACILIO COSTA;88540000;SC
17292;CRAVIL TAIO*;AVENIDA LUIZ BERTOLI, 277;CENTRO;TAIO;89190000;SC
17455;CRAVIL;R PREFEITO VERGILIO SCHELLER, 550;JARDIM AMERICA;ITUPORANGA;88400000;SC
00505;SANTOS CENTR PALHOCA;VEREADOR OSVALDO DE OLIVEIRA, 4125;CENTRO;PALHOCA;88131200;SC
00506;SANTOS PINHEIRA*;ADERBAL RAMOS DA SILVA, 35;PINHEIRA;PALHOCA;88130040;SC
05743;SANTOS G. DO EMBAU;RUA HERCILIO NICOLAU DOS SANTOS, SN;GUARDA DO EMBAU;PALHOCA;88139384;SC
06990;SUPER SANTOS IMBITU*;RUA RENATO RAMOS DA SILVA, 1230;VILA NOVA;IMBITUBA;88780000;SC
16758;SUPER SANTOS SAO JOA;RUA ANTONIO JOVITA DUARTE, 5533;FORQUILHAS;SAO JOSE;88107100;SC
11609;ITALO ATUBA;AV MARECHAL MASCARENHA DE MORAES, 1463;ATUBA;CURITIBA;82620300;PR
15246;ITALO PORTAO;JOAO BETEGA, 1050;PORTAO;CURITIBA;81070000;PR
16161;SUPER DIA NOVO MUNDO;RUA ISAAC GUELMANN, 4134;NOVO MUNDO;CURITIBA;81050030;PR
16833;ITALO SUPERMERCADOS;RUA EDMUNDO DE BARROS, 303;CENTRO;FOZ DO IGUACU;85851120;PR
16834;ITALO SUPERMERCADOS;AV FORTALEZA, 955;JARDIM DAS LARANJEIRAS;FOZ DO IGUACU;85868110;PR
16835;ITALO SUPERMERCADOS;AV REPUBLICA ARGENTINA, 3496;JARDIM AMAZONAS;FOZ DO IGUACU;85857188;PR
16836;ITALO SUPERMERCADOS;RUA TENENTE CAMARGO, 1000;PRESIDENTE KENNEDY;FRANCISCO BELTRAO;85605090;PR
17051;ITALO CRISTO REI;AV. SAO JOSE, 1240;CRISTO REI;CURITIBA;80050350;PR
17131;SUPER DIA XAXIM;RUA FRANCISCO DEROSSO, 900;XAXIM;CURITIBA;81710000;PR
17162;ITALO SUPER. CLEVELA;AV NOSSA SENHORA DA LUZ, 1365;CENTRO;CLEVELANDIA;85530000;PR
18323;SUPERMERCADO SUPER D;RUA KARLOS KLEMTZ, 1958;FAZENDINHA;CURITIBA;81320000;PR
18546;SUPER DIA;AV VICTOR FERREIRA DO AMARAL, 3050;CAPAO DA IMBUIA;CURITIBA;82810350;PR
05037;SUP CAMPESTRINI TIM*;RUA MARECHAL DEODORO DA FONSECA , 1585;DAS NACOES;TIMBO;89120000;SC
10088;SUP CAMPESTRINI BARR;AVENIDA GOVERNADOR CELSO RAMOS, 980;CENTRO;BARRA VELHA;88390000;SC
11472;SUP CAMPESTRINI BLU*;RUA: JOHANN SACHSE , 2476;SALTO DO NORTE;BLUMENAU;89070541;SC
13066;MERC E PAD LITORAL*;RODOVIA DUQUE DE CAXIAS, 77;UBATUBA;SAO FRANCISCO DO SUL;89335000;SC
14351;SUPERMERCADO LITORA*;AVENIDA SAO FRANCISCO DO SUL, 21;CENTRO;BALNEARIO BARRA DO SUL;89247000;SC
15295;SUPER LITORAL 3;ESTRADA GERAL DO FORTE, 3158;UBATUBA;SAO FRANCISCO DO SUL;89336030;SC
16710;MERCADO LITORAL UBAT;ROD DUQUE DE CAXIAS, 1078;UBATUBA;SAO FRANCISCO DO SUL;89335000;SC
17303;MERCADO LITORAL 5;RUA BARAO DO RIO BRANCO, 489;ACARAI;SAO FRANCISCO DO SUL;89247000;SC
16699;SM BECKER FILIAL*;RUA PADRE JOSE, 501;EVOLUCAO;SAO LUDGERO;88730000;SC
16918;SM BECKER 02-;RUA PEDRO FRANCISCO CARDOSO, 302;CORRIDAS;ORLEANS;88870000;SC
16949;SM BECKER LOJA 01-;RUA JOAO WESSLER, 199;CENTRO;SAO LUDGERO;88730000;SC
17143;SM COLONIAL 03*;RUA SAO BASILIO, 2280;SAO BASILIO;BRACO DO NORTE;88750000;SC
13432;CASTAGNETI CRICIUMA;RUA ANTONIO DE JESUS COSTA, 278;BOA VISTA;CRICIUMA;88805610;SC
13433;CASTAGNETI ICARA;AV DILCIO ISMAEL DA SILVA, 221;CENTRO;ICARA;88820000;SC
13434;CASTAGNET STA LUZIA;AV UNIVERSITARIA, 1600;SANTA LUZIA;CRICIUMA;88807260;SC
17437;E DE CASA SUPERMERC*;AVENIDA BOM JESUS DE NAZARE, 0;ARIRIU;PALHOCA;88135100;SC
14939;SUPERMER BAHNIUK*;RUA TEIXEIRA SOARES, 390;NAVEGANTES;UNIAO DA VITORIA;84600093;PR
15666;SUPER BAHNIUK (LOJA;MARECHAL DEODORO DA FONSECA, 1900;ROCIO;UNIAO DA VITORIA;84600736;PR
16571;SUPER BAHNIUK*;MANOEL RIBAS, 420;CENTRO;UNIAO DA VITORIA;84600280;PR
16916;SUPERMERCADO BAHNIUK;RUA SETE SETEMBRO, 195;CENTRO;PORTO UNIAO;89400000;SC
16968;SUPERMERCADO BAHNIUK;AV AGOSTINHO, 709;CENTRO;PAULA FREITAS;84630000;PR
16969;SUPERMERCADO BAHNIUK;RUA JOAO GUALBERTO, 180;CENTRO;MALLET;84570000;PR
16980;SUPERMERCADO BAHNIUK;RUA 14 DE DEZEMBRO, 701;CENTRO;PAULO FRONTIN;84635000;PR
17653;10 ATACADISTA*;RUA CORONEL AMAZONAS DE ARAUJO MARCONDES;NOSSA SENHORA DA SALETE;UNIAO DA VITORIA;84603152;PR
14615;SUPERM MERCOCENTRO*;RUA CORONEL TEIXEIRA OLIVEIRA, 128;CENTRO;BIGUACU;88160130;SC
17438;SUPERMERCADO MERCOC*;RUA JOSE ANTONIO THOMAZ, 207;BELA VISTA;SAO JOSE;88110470;SC
18138;SUPERMERCADO MERCOCE;RUA JOAO LUIZ DUARTE, 1447;BOM VIVER;BIGUACU;88160722;SC
18139;SUPERMERCADO MERCOCE;RUA VEREADOR ARTHUR MANOEL MARIANO, 2018;FORQUILHINHAS;SAO JOSE;88106501;SC
13298;SUP MACRIS SJ BA;RUA MARCOLINO DUARTE, 241;CENTRO;SAO JOAO BATISTA;88240000;SC
17501;SUPERMERCADOS MACRIS;RUA LEOBERTO LEAL, 155;CENTRO;SAO JOAO BATISTA;88240000;SC
17503;SUPERMERCADOS MACRIS;RUA LAURO MULLER, 601;BAIRRO DA PRACA;TIJUCAS;88200000;SC
17504;SUPERMERCADOS MACRI-;RUA JOAO VICENTE DE SOUZA, 1227;CENTRO;CANELINHA;88230000;SC
17505;SUPERMERCADOS MACRI-;RUA ALFERES, 1158;TRINTA REIS;NOVA TRENTO;88270000;SC
17506;SUPERMERCADOS MACRIS;ROD SC 410 KM 10, 1717;CENTRO;CANELINHA;88230000;SC
00374;DIDORI ALIMENTOS;AVENIDA ROLF WIEST, 333 LOJA A20;BOM RETIRO;JOINVILLE;89223005;SC
00901;LOJA PAVI MATRIZ;RUA COELHO NETO, 650;SANTO ANTONIO;JOINVILLE;89218015;SC
11835;PAVILOCHE BC - FDM;AV BRASIL, 2031 SALA 6A 6B 7A 7B;CENTRO;BALNEARIO CAMBORIU;88330053;SC
17648;121 SMART SHOP ITAJA;RUA PEREIRA NETO, 87;CENTRO;ITAJAI;88303120;SC
17883;121 SMART SHOP JARAG;RUA LEOPOLDO MAHNKE LOJA01B, 85;CENTRO;JARAGUA DO SUL;89251510;SC
17983;121 SMART SHOPS HARR;RUA ITAJUBA SALA 18, 768;BOM RETIRO;JOINVILLE;89223200;SC
17998;121 SMART SHOP SAO J;AVENIDA BRIGADEIRO DA SILVA PAES, 375;CAMPINAS;SAO JOSE;88101250;SC
18184;DOMUS;R EUZEBIO DE QUEIROZ SALA 201, 247;ATIRADORES;JOINVILLE;89203100;SC
00095;PANIF BLUMENAUENSE;RUA CAMPOS SALES, 383;GLORIA,MARIA;JOINVILLE;89217100;SC
00119;PANIF VIANA;RUA XAVIER ARP, 193;BOA VISTA;JOINVILLE;89227680;SC
00143;PANIF MONTE CARLO;RUA OTTO PFUTZENREUTER, 156;COSTA E SILVA;JOINVILLE;89219200;SC
00214;PANIF FLORESTA;RUA SANTA CATARINA, 836;FLORESTA;JOINVILLE;89211300;SC
00269;PANIFICADORA VITORIA;RUA PASTEUR, 425;IRIRIU;JOINVILLE;89227610;SC
00272;MCB CONFEITARIA LTDA;RUA SAO PAULO, 1638;ITOUPAVA SECA;BLUMENAU;89030000;SC
00300;PANIF GLACE;RUA RIO DO BRACO, 147;JARDIM SOFIA;JOINVILLE;89223535;SC
00654;PANIF MANCHESTER;RUA TENENTE ANTONIO JOAO, 2233;BOM RETIRO;JOINVILLE;89223100;SC
00877;PANIF MADRECITA;RUA GUILHERME SCHARF, 508 SALA-02;ITOUPAVA CENTRAL;BLUMENAU;89060000;SC
00928;PANIF PANE FRESCO;RUA FRANCISCO VAHLDIECK , 4063;FORTALEZA ALTA;BLUMENAU;89058000;SC
00929;PANIF DONA ERNA*;INAMBU, 636;COSTA E SILVA;JOINVILLE;89220000;SC
00990;PANIF CANTINHO DOCE;RUA DES TAVARES SOBRINHO, 419;BOA VISTA;JOINVILLE;89206500;SC
00995;PANIF NAPOLITANA;RUA PRESIDENTE PRUDENTE MORAES, 530;SANTO ANTONIO;JOINVILLE;89218000;SC
01021;PANIF STA BARBARA;RUA TENENTE ANTONIO JOAO, 1428;BOM RETIRO;JOINVILLE;89222400;SC
01089;PANIF 5 ESTRELAS*;RUA PREF. HELMUT FALLGATER, 1034;BOA VISTA;JOINVILLE;89205300;SC
01134;PANISUL;RUA ALOIS FINDER , 1030;AVENTUREIRO;JOINVILLE;89225621;SC
01180;CONF SEMENTE DA TER;RUA JORGE AUGUSTO EMILIO MULLER, 110;IRIRIU;JOINVILLE;89227310;SC
01256;PANIFICADORA NIPAO;RUA INAMBU, 4029;COSTA E SILVA;JOINVILLE;89220000;SC
01310;PANIF BELTIN;RUA FRANCISCO WAHLDIECK, 109;FORTALEZA;BLUMENAU;89056000;SC
01315;PANIF BERTOTTI;RUA PADRE ROMA, 906;JOAO COSTA;JOINVILLE;89230210;SC
01474;KONFECT PADARIA E CO;RUA JOSE THEODORO RIBEIRO, N. 3600;ILHA DA FIGEUIRA;JARAGUA DO SUL;89258001;SC
01797;PANIF ESTRELA;ROD JOAO GUALBERTO SOARES 187;INGLESES;FLORIANOPOLIS;88058300;SC
02212;CRACOVIA;RUA TRAV WELINGTON DE OLIVEIRA VIANA, 40;CENTRO CIVICO;CURITIBA;80530350;PR
02331;PANIF REQUINTE;RUA DR VICENTE MACHADO, N. 1078;CENTRO;RIO NEGRO;83880000;PR
03296;PANIF BENKENDORF;RUA MARTIN LUTHER, N. 1465;VICTOR KONDER;BLUMENAU;89045420;SC
03413;PANIF MAFRA;RUA BOEHMERWALD, 409;BOEHMERWALD;JOINVILLE;89232485;SC
03529;VIKINE PAES ALMIRANT;RUA ALMIRANTE JACEGUAY, 3285;COSTA E SILVA;JOINVILLE;89218691;SC
03562;PANIF ARCO IRIS;RUA EXPEDICIONARIO, 1259;CAMPO DA  AGUA VERDE;CANOINHAS;89460000;SC
03619;PANIF MAYKON;AV PRINCIPAL, SN;CENTRO;ITAPOA;89249000;SC
04167;PANIF DIVINOPOLIS;RUA DIVINOPOLIS, 306;VELHA;BLUMENAU;89040400;SC
04371;EMPADAS JERKE;RUA BLUMENAU, 123 - ANEXO H D HELENA;AMERICA;JOINVILLE;89204250;SC
04386;PANIF PAO DOCE;RUA NEREU RAMOS, 123;CENTRO;ITAIOPOLIS;89340000;SC
04422;PANIF. CONF JARDINS;RUA CODORNAS, 368;COSTA E SILVA;JOINVILLE;89220050;SC
04457;DOCE PALADAR;RODOVIA DUQUE DE CAXIAS, S/N;IPEROBA;SAO FRANCISCO DO SUL;89240000;SC
04497;PANIF STHEFANI;RUA MINAS GERAIS, 5528;NOVA BRASILIA;JOINVILLE;89214600;SC
05259;PANIF VILLAGE;RUA ARAPONGAS, 326;ALTO TARUMA;PINHAIS;83325320;PR
05389;PANIF PADOKAS;R 29 DE OUTUBRO, 21;CENTRO;CAMPO DO TENENTE;83870000;PR
05445;PANIF DELARY;RUA PAPA JOAO  XXIII, 640;IRIRIU;JOINVILLE;89227300;SC
05656;MINI PANIF CAPIXABA;RUA SATURNINO DAS NEVES, 29;CAIERIRAS;GUARATUBA;83280000;PR
06193;PANIF MUNDO DOS PAES;RUA MADRE MARIA VILAC, 1562;CANASVIEIRAS;FLORIANOPOLIS;88054001;SC
06296;CONF AMAPALU;RUA AGULHAS NEGRAS, 1400;JARIVATUBA;JOINVILLE;89230580;SC
06313;TOP PAO PANIF E CONF;JOAO TOMAS DA SILVA, 09;ADHEMAR GARCIA;JOINVILLE;89230769;SC
06402;PANIF NEGA MALUCA;RUA BARAO DO RIO BRANCO, 33;CENTRO;RIO NEGRO;83880000;PR
06537;DOCA PADARIA MERCADO;AV SANTA CATARINA, 3865;SANTA CATARINA;JOINVILLE;89233000;SC
06570;PANIFICADORA BOSSE;RUA MINAS GERAIS, 1396;NOVA BRASILIA;JOINVILLE;89213300;SC
06633;PANIFICADORA VIEIRA;R ALEX ADOLPHO HENRIQUE VOGELSANGER, 238;VILA NOVA;JOINVILLE;89237725;SC
07021;DELICIA DA VOVO;RUA PROFESSOR GUSTAVO FRIEDRICH, 1951;VILA NOVA;MAFRA;89300000;SC
07037;PANIF PIMPAO;RUA GETULIO VARGAS, 356;CENTRO;CANOINHAS;89460000;SC
07103;BESSER CONFEITARIA;RUA GRACIOSA, 740 SL 01;GUANABARA;JOINVILLE;89207100;SC
07246;PANIF ANITA 2;RUA ANITA GARIBALDI, 770;ANITA GARIBALDI;JOINVILLE;89203300;SC
07286;PANIF MOINHO;RUA SANTA CATARINA, 1235;FLORESTA;JOINVILLE;89211307;SC
07320;PANIF KAUANY;RUA BENJAMIN CONSTANT, 2649;GLORIA;JOINVILLE;89217001;SC
07399;PANIF MEGA PAO;RUA DONA CEZARINA, 761;BOEHMERWALD;JOINVILLE;89232040;SC
07458;PANIF MAIS Q PAO;RUA JOAO DA COSTA JUNIOR, 2369;JOAO COSTA;JOINVILLE;89209400;SC
07478;PANIF KI PAO;RUA HENRIQUE METTE, 60;ITOUPAVAZINHA;BLUMENAU;89070520;SC
07518;PANF LEVE SABOR;RUA CORONEL VITORINO BACELAR, 223;CENTRO;MAFRA;89300000;SC
07621;PANF HELENA;RUA MONSENHOR GERCINO, 4328;JARIVATUBA;JOINVILLE;89230290;SC
07634;PANIF NEUMANN;RUA RICARDO PISKE, 49;RIO BONITO;JOINVILLE;89239705;SC
07726;PANIF CONF COPAM;RUA JOAO LUIZ DE MIRANDA COUTINHO, 1057;PARANAGUAMIRIM;JOINVILLE;89231720;SC
07799;PANIF SUPER PAO;AVENIDA INTERVENTOR MANOEL RIBAS, 159;CENTRO;CRUZ MACHADO;84620000;PR
10120;PANIFCONF CAMILA;RUA CORONEL ALMEIDA, 395;CENTRO;ARAQUARI;89245000;SC
10184;DELICIAS DA VOVO;RUA PARANAGUAMIRIM, 4738;PARANAGUAMIRIM;JOINVILLE;89237100;SC
10452;PANIF PAO COM PAO;RUA GUSTAVO FRIEDRICH, 1570;VILA NOVA;MAFRA;89300000;SC
10496;BROTHAUS;RUA MAX COLIN,1828;AMERICA;JOINVILLE;89204635;SC
10589;PANIFICADORA BODNAR;AV PAPA JOAO XXIII , 1104;Sao Cristovao;PAPANDUVA;89370000;SC
10660;PADARIA GUARANI;RUA CHICHORRO JUNIOR, 442;CABRAL;CURITIBA;80035040;PR
10755;REST E PIZ DONA ELZA;RUA BOEHMERWALD, SALA 1, 820;BOEHMERWALD;JOINVILLE;89232485;SC
10816;PADARIA TRIBESS;RUA HERMANN TRIBESS, 1758;FORTALEZA;BLUMENAU;89057300;SC
10872;BOM BOCADO CONFEIT;RUA FELIPE SCHMIDT, 208;CENTRO;SAO BENTO DO SUL;89280177;SC
10892;NANES PADARIA E CONF;RUA DORALICE LINHARES BERNARDES, 81;NOVA ESPERANCA;BALNEARIO CAMBORIU;88337040;SC
10929;PADARIA ISABELLA;RUA BABITONGA, S/N;PRAIA GRANDE;SAO FRANCISCO DO SUL;89240000;SC
10956;WOLLNER;RUA NOVA REPUBLICA, 565;ESCOLINHA;JOINVILLE;89235450;SC
11093;INGLESES PANIF;RODOVIA JOAO GUALBERTO SOARES, 579;INGLESES;FLORIANOPOLIS;88058300;SC
11094;DOCE SABOR;RUA OLAVO BILAC, 254;PIRABEIRABA;JOINVILLE;89239100;SC
11308;PADARIA SANTA HELENA;RUA DORALICE RAMOS PINHO, 395;JARDIM CIDADE FPOLIS;SAO JOSE;88111310;SC
11335;PAD E CONF DAL CERO;RUA ITAJAI, 616;SAO DOMINGOS;NAVEGANTES;88370513;SC
11345;BISCOPAN;AV SANTA CATARINA, 760, SALA 02;ENSEADA;SAO FRANCISCO DO SUL;89240000;SC
11355;PANIF E CONF JAN;RUA IRIRIU, 1922;IRIRIU;JOINVILLE;89227015;SC
11363;KIMBLER PANIF. E CON;"RUA: RUDOLF BAUMER; 26";VILA NOVA;JOINVILLE;89237120;SC
11459;PANIF VERDE VALE;AV REINALDO SCHNITHAUSER, 1070;CORDEIROS;ITAJAI;88310000;SC
11599;PANIF. TOP PAO;RUA IRIRIU,929 SL 01;SAGUACU;JOINVILLE;89221515;SC
11677;PANIF SANTA ISABEL -;R PASTOR WILLIAM RICHARD SCHISLER 2090;ITACORUBI;FLORIANOPOLIS;88034102;SC
11731;PANIFICADORA CAROL;ESTRADA LAGINHA, 952;MORRO DO MEIO;JOINVILLE;89215200;SC
11788;PANFICADORA BUBLITZ;RUA 11 DE NOVEMBRO, 2695;CENTRO;MASSARANDUBA;89108000;SC
11793;ARAMADO CAFE -;RUA ITAMARATI, 160;ITACORUBI;FLORIANOPOLIS;88034400;SC
12043;PANIF PURA DELICIA;RUA PAULO SCHENEIER, 574;VILA NOVA;JOINVILLE;89237450;SC
12116;PANIFIC STEFANY II;ESTRADA LAGOINHA , 1394;MORRO DO MEIO;JOINVILLE;89215200;SC
12444;PANIF KI DELICIA;RUA GETULIO VARGAS, 337;CENTRO;CAMPO ALEGRE;89294000;SC
12453;CAFE COM MISTURA*;SAUL BRANDALISE, 440;CENTRO;VIDEIRA;89560000;SC
12616;CASA DO PAO;RUA XV DE NOVEMBRO, 39;CENTRO;PORTO UNIAO;89400000;SC
12622;CANTINHO DOCE;RUA 28 DE AGOSTO, 493;CENTRO;GUARAMIRIM;89270000;SC
12669;PANIF DONA HELENA;RUA ANITA GARIBALDI, 2100;ANITA GARIBALDI;JOINVILLE;89203301;SC
12851;BOUTIQUE D PAO DE LO;LAURO MULLER, 487;CENTRO;ITAJAI;88301401;SC
13094;PANIFICADORA MOINHO;AVENIDA PAULO SCHROEDER, 2461;PETROPOLIS;JOINVILLE;89208751;SC
13102;PAES E DOCES ECATARI;RUA DONA FRANCISCA, 8300;DISTRITO INDUSTRIAL;JOINVILLE;89219600;SC
13105;PANIFICADORA ITALIA;RUA BERNARDO WELTER, 218;COSTA E SILVA;JOINVILLE;89220230;SC
13197;NOSSA CASA;RUA ALEXANDRE RICARDO WORELL, 134;CENTRO;ITAIOPOLIS;89340000;SC
13483;CAFE COM MISTURA*;RUA XV DE NOVEMBRO, 358;CENTRO;VIDEIRA;89560000;SC
13508;PADARIA NOSSO PAO;RUA NARCISO LEONARDO RUTHES, 165;CENTRO;MAJOR VIEIRA;89480000;SC
13552;PAD E CONF NUBIA;RUA 28 DE AGOSTO , 944;CENTRO;GUARAMIRIM;89270000;SC
13763;TREZ PAES PANIF;RUA HONDURAS, 52;CENTRO;PINHAIS;83320170;PR
13801;A PORTUGUESA PADARIA;RUA AV HARRY PROCHET;JARDIM MEDITERRANEIO;LONDRINA;86047040;PR
13893;PANIFICADORA JULIANA;R QUINZE DE NOVEMBRO, 7612;VILA NOVA;JOINVILLE;89237448;SC
13986;PANI DOCE DE FAMILIA;RUA ALCIDES MUNHOZ, 993;MERCES;CURITIBA;80710030;PR
14163;DODA PANIF E CONF;RUA EXPEDICIONARIO  JOAO SOTERO D, 15;NOVA BRASILIA;JOINVILLE;89213605;SC
14504;EMPORIO DO PAO;RUA GERMANO NEUDORF, 281;VILA NOVA;MAFRA;89304342;SC
14532;CAFE COM MISTURA;RUA PAESE , 198;UNIVERSITARIO;VIDEIRA;89566252;SC
14562;PANIFICADORA PROFIPO;RUA CIDADE DE PILAR, 169;PROFIPO;JOINVILLE;89233350;SC
14665;PANIF SEMENTE BARRA;RUA: SANTO INACIO, 286;CENTRO;BALNEARIO BARRA DO SUL;89247000;SC
14699;PANIF NOSSO CANTINHO;TERCEIRA AVENIDA, 116;CENTRO;BALNEARIO CAMBORIU;88330088;SC
14808;PAD BELLA FERREIRA;AVENIDA DO ESTADO, 2722;CENTRO;BALNEARIO CAMBORIU;88330075;SC
14847;PANIF SAO JOSE;AVENIDA GETELIO VARGAS, 328;ANITA GARIBALDI;JOINVILLE;89202000;SC
14912;PANIFICADORA MANHATT;RUA: SENADOR FELIPE SCHMIDT, 239;CENTRO;JOINVILLE;89201440;SC
14920;LONDON CAFE;AVENIDA 29 DE ABRIL, 1017;CENTRO;GUARATUBA;83280000;PR
14950;PADARIA PRATICO;AVENIDA BRASIL, 2740;CENTRO;BALNEARIO CAMBORIU;88330058;SC
15125;ZORSI PANIFICADORA;RUA GOLFINHO, 620;JARIVATUBA;JOINVILLE;89230360;SC
15151;PANIFICADORA Q DELIC;LEOBERTO LEAL, 500;CENTRO;PAPANDUVA;89370000;SC
15154;PANIF E CONFE RUBY;RUA: INACIO BASTOS, 958;BUCAREIN;JOINVILLE;89202406;SC
15155;PANIFICADORA BANDEIR;R. ADOLFO BATSCHAUER, 652;SAO JUDAS;ITAJAI;88303530;SC
15160;PANIF BOM GOSTO;AV DR NEREU RAMOS, 2168;ROCIO GRANDE;SAO FRANCISCO DO SUL;89240000;SC
15200;PANIF PRESTIGIO;AVENIDA JUPITER, 770;JARDIM PARAISO;JOINVILLE;89226600;SC
15258;PANIF PAPS II;RUA LMIRANTE PROTOGENES PEREIRA, 391;FATIMA;JOINVILLE;89229150;SC
